,date,threshold,density,max_ind_set,set_size,valid_soln,computation_time
188,2010-02-28,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007753
189,2010-07-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007778
190,2010-12-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007771
191,2011-05-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007761
192,2011-10-31,0.9,0.004761904761904762,"['AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.007749
193,2012-03-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007763
194,2012-08-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007768
195,2013-01-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007773
196,2013-06-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007775
197,2013-11-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007771
198,2014-04-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007753
199,2014-09-30,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.00778
200,2015-02-28,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.00776
201,2015-07-31,0.9,0.004761904761904762,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.007729
202,2015-12-31,0.9,0.004761904761904762,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",20,True,0.007731
203,2016-05-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007764
204,2016-10-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007759
205,2017-03-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007769
206,2017-08-31,0.9,0.0,"['ADM', 'AHT', 'AZN', 'CCL', 'CNA', 'CRH', 'EVR', 'GSK', 'IAG', 'IHG', 'III', 'MRO', 'PRU', 'PSON', 'RBS', 'RIO', 'STAN', 'SVT', 'TSCO', 'VOD', 'WPP']",21,True,0.007761
